"","x","V1","V2","V3","V4","widthsy","frame","file","peakNum","maxL"
"480",298,0.200283635297009,38,32,52,20,1,282,2,155
"481",298,0.147903895344464,55,52,92,40,1,282,2,155
"482",299,0.286390482361438,17,1,32,31,1,282,2,155
"483",299,0.196239002753414,38,32,53,21,1,282,2,155
"484",299,0.146061329455699,54,53,92,39,1,282,2,155
"485",300,0.316843313257824,17,1,32,31,1,282,2,155
"486",300,0.199441126371188,38,32,92,60,1,282,2,155
"487",301,0.309264020036018,17,1,32,31,1,282,2,155
"488",301,0.202124818518998,38,32,92,60,1,282,2,155
"489",302,0.269302930674827,17,1,32,31,1,282,2,155
"490",302,0.199464758700362,38,32,92,60,1,282,2,155
"491",303,0.22644849589222,17,1,31,30,1,282,2,155
"492",303,0.188500998287758,38,31,61,30,1,282,2,155
"493",303,0.118319801027923,62,61,92,31,1,282,2,155
"494",304,0.207368955371882,18,1,30,29,1,282,2,155
"495",304,0.178392787024321,38,30,60,30,1,282,2,155
"496",304,0.117890314331851,63,60,92,32,1,282,2,155
"497",305,0.186940246391513,19,1,33,32,1,282,2,155
"498",305,0.171126162629615,43,33,62,29,1,282,2,155
"499",305,0.113927515377965,65,62,126,64,1,282,2,155
"500",306,0.181446036694934,19,1,29,28,1,282,2,155
"501",306,0.160810369326763,33,29,38,9,1,282,2,155
"502",306,0.163658007767505,44,38,62,24,1,282,2,155
"503",306,0.113978412654229,65,62,126,64,1,282,2,155
"504",307,0.171691421475966,19,1,30,29,1,282,2,155
"505",307,0.157037715838599,33,30,39,9,1,282,2,155
"506",307,0.157872386537544,45,39,61,22,1,282,2,155
"507",307,0.114077397589954,65,61,126,65,1,282,2,155
"508",308,0.162167259858902,20,1,30,29,1,282,2,155
"509",308,0.153023309351697,33,30,39,9,1,282,2,155
"510",308,0.158928707878956,45,39,63,24,1,282,2,155
"511",308,0.109960606526628,65,63,126,63,1,282,2,155
"512",309,0.15377185314977,20,1,33,32,1,282,2,155
"513",309,0.164545974353121,44,33,62,29,1,282,2,155
"514",309,0.110059634275201,65,62,126,64,1,282,2,155
"515",310,0.14976043807075,21,2,33,31,1,282,2,155
"516",310,0.169474826785554,44,33,126,93,1,282,2,155
"517",311,0.147315385899632,20,2,33,31,1,282,2,155
"518",311,0.169868846957247,44,33,63,30,1,282,2,155
"519",311,0.106042700237405,65,63,126,63,1,282,2,155
"520",312,0.147438337584814,19,2,33,31,1,282,2,155
"521",312,0.166900766394883,44,33,62,29,1,282,2,155
"522",312,0.106091799742129,65,62,126,64,1,282,2,155
"523",313,0.133656685054385,23,1,28,27,1,282,2,155
"524",313,0.150008717595907,41,28,59,31,1,282,2,155
"525",313,0.107603719404,64,59,102,43,1,282,2,155
"526",314,0.133741192920761,23,1,30,29,1,282,2,155
"527",314,0.145944727425964,41,30,60,30,1,282,2,155
"528",314,0.106800461770657,63,60,102,42,1,282,2,155
"529",315,0.12971572026291,23,1,28,27,1,282,2,155
"530",315,0.134382597555948,37,28,60,32,1,282,2,155
"531",315,0.105631792475175,63,60,102,42,1,282,2,155
"532",316,0.126683447410066,22,1,28,27,1,282,2,155
"533",316,0.12896628068309,35,28,42,14,1,282,2,155
"534",316,0.12562354487215,44,42,60,18,1,282,2,155
"535",316,0.104372308082964,63,60,102,42,1,282,2,155
"536",317,0.125794677242578,25,3,42,39,1,282,2,155
"537",317,0.117746515977929,45,42,61,19,1,282,2,155
"538",317,0.103539556982495,62,61,102,41,1,282,2,155
"539",318,0.121931476873911,23,2,41,39,1,282,2,155
"540",318,0.113919608758584,49,41,102,61,1,282,2,155
"541",319,0.11790928393924,23,3,25,22,1,282,2,155
"542",319,0.118639700644657,30,25,40,15,1,282,2,155
"543",319,0.110010321878335,52,40,68,28,1,282,2,155
"544",320,0.117963830888937,23,4,26,22,1,282,2,155
"545",320,0.117920149439138,28,26,38,12,1,282,2,155
"546",320,0.109843555783547,44,38,47,9,1,282,2,155
"547",320,0.11000815945715,52,47,68,21,1,282,2,155
"548",321,0.110013979898407,26,1,44,43,1,282,2,155
"549",321,0.108614086450214,52,44,60,16,1,282,2,155
"550",321,0.100522217794593,63,60,110,50,1,282,2,155
"551",322,0.109944234055486,26,1,43,42,1,282,2,155
"552",322,0.107772325497034,52,43,60,17,1,282,2,155
"553",323,0.108855684256707,18,1,34,33,1,282,2,155
"554",323,0.101962740890231,39,34,45,11,1,282,2,155
"555",323,0.106385852137952,52,45,60,15,1,282,2,155
"556",324,0.110349543025968,18,1,34,33,1,282,2,155
"557",324,0.104747607030027,52,43,61,18,1,282,2,155
"558",325,0.109043908113823,18,1,34,33,1,282,2,155
"559",325,0.103848943192686,52,44,60,16,1,282,2,155
"560",326,0.104991960243244,18,1,34,33,1,282,2,155
"561",326,0.101286640262395,52,42,61,19,1,282,2,155
"562",327,0.100655339132546,19,1,33,32,1,282,2,155
"563",327,0.100824225978843,52,43,61,18,1,282,2,155
"564",328,0.100767323055341,52,44,60,16,1,282,2,155
"565",204,0.101179187253101,32,25,47,22,2,282,3,132
"566",205,0.104287352814082,21,1,26,25,2,282,3,132
"567",205,0.10374252492046,31,26,46,20,2,282,3,132
"568",206,0.105400060894123,20,1,25,24,2,282,3,132
"569",206,0.103748127124172,31,25,43,18,2,282,3,132
"570",206,0.100016289582913,54,43,114,71,2,282,3,132
"571",207,0.104835546129183,20,4,26,22,2,282,3,132
"572",207,0.102893088603273,30,26,39,13,2,282,3,132
"573",208,0.102525288446954,22,4,27,23,2,282,3,132
"574",208,0.102082877125446,30,27,39,12,2,282,3,132
"575",209,0.102242116048308,22,4,27,23,2,282,3,132
"576",209,0.103938294304962,32,27,44,17,2,282,3,132
"577",209,0.107812388602198,51,44,114,70,2,282,3,132
"578",210,0.102442248719731,22,3,25,22,2,282,3,132
"579",210,0.10547248714046,32,25,43,18,2,282,3,132
"580",210,0.109090641855846,51,43,61,18,2,282,3,132
"581",211,0.108894896617419,32,1,43,42,2,282,3,132
"582",211,0.11078828905993,50,43,59,16,2,282,3,132
"583",212,0.113863081786766,30,4,38,34,2,282,3,132
"584",212,0.109655903478242,41,38,42,4,2,282,3,132
"585",212,0.11306590668181,50,42,58,16,2,282,3,132
"586",212,0.100182602054926,61,58,112,54,2,282,3,132
"587",213,0.118906610416066,29,1,41,40,2,282,3,132
"588",213,0.117120269080035,50,41,59,18,2,282,3,132
"589",213,0.10129790734965,62,59,112,53,2,282,3,132
"590",214,0.124247423857423,28,3,41,38,2,282,3,132
"591",214,0.120206325855251,49,41,60,19,2,282,3,132
"592",214,0.10186264449418,62,60,112,52,2,282,3,132
"593",215,0.12833545306414,28,1,41,40,2,282,3,132
"594",215,0.123400274009211,48,41,59,18,2,282,3,132
"595",215,0.102641497178263,61,59,108,49,2,282,3,132
"596",216,0.13032317292141,28,1,41,40,2,282,3,132
"597",216,0.124694943058854,48,41,59,18,2,282,3,132
"598",216,0.102618998969754,62,59,108,49,2,282,3,132
"599",217,0.120713120253766,21,5,23,18,2,282,3,132
"600",217,0.123859295481486,28,23,32,9,2,282,3,132
"601",217,0.123690075992007,36,32,40,8,2,282,3,132
"602",217,0.130559425148313,46,40,61,21,2,282,3,132
"603",217,0.100399472553223,63,61,120,59,2,282,3,132
"604",218,0.123839669822359,22,4,23,19,2,282,3,132
"605",218,0.12480447193349,27,23,31,8,2,282,3,132
"606",218,0.124807712827232,35,31,40,9,2,282,3,132
"607",218,0.134758599255311,47,40,120,80,2,282,3,132
"608",219,0.127516404571267,21,4,24,20,2,282,3,132
"609",219,0.128223284906741,27,24,32,8,2,282,3,132
"610",219,0.128563046154981,36,32,39,7,2,282,3,132
"611",219,0.144048382267001,46,39,120,81,2,282,3,132
"612",220,0.132194847409155,21,4,24,20,2,282,3,132
"613",220,0.131520468903592,28,24,32,8,2,282,3,132
"614",220,0.155781748641962,46,32,120,88,2,282,3,132
"615",221,0.138876163644512,22,4,30,26,2,282,3,132
"616",221,0.16247832638791,45,30,101,71,2,282,3,132
"617",222,0.143470864580633,21,5,29,24,2,282,3,132
"618",222,0.162777302904193,46,29,100,71,2,282,3,132
"619",223,0.147317160160533,21,4,29,25,2,282,3,132
"620",223,0.143050897930519,36,29,38,9,2,282,3,132
"621",223,0.162106744973209,46,38,100,62,2,282,3,132
"622",224,0.149441447294806,21,4,29,25,2,282,3,132
"623",224,0.164755928010656,45,29,100,71,2,282,3,132
"624",225,0.160924073416711,20,4,32,28,2,282,3,132
"625",225,0.173112633919468,45,32,64,32,2,282,3,132
"626",225,0.10967617043782,68,64,111,47,2,282,3,132
"627",226,0.161787629468549,20,4,33,29,2,282,3,132
"628",226,0.175506093132253,45,33,64,31,2,282,3,132
"629",226,0.110139469184766,68,64,111,47,2,282,3,132
"630",227,0.182461469967885,18,4,32,28,2,282,3,132
"631",227,0.17427342247716,44,32,65,33,2,282,3,132
"632",227,0.110330328747203,67,65,111,46,2,282,3,132
"633",228,0.223054666212253,18,4,30,26,2,282,3,132
"634",228,0.171122055470116,37,30,39,9,2,282,3,132
"635",228,0.175533597611029,44,39,111,72,2,282,3,132
"636",229,0.275220306005009,18,5,32,27,2,282,3,132
"637",229,0.18938001051217,41,32,64,32,2,282,3,132
"638",229,0.114905816616768,65,64,111,47,2,282,3,132
"639",230,0.32844629416424,18,5,32,27,2,282,3,132
"640",230,0.211140062087446,41,32,63,31,2,282,3,132
"641",230,0.118552130484681,64,63,111,48,2,282,3,132
"642",231,0.335367579140367,18,4,32,28,2,282,3,132
"643",231,0.221547673101804,40,32,63,31,2,282,3,132
"644",231,0.120270765263944,64,63,111,48,2,282,3,132
"645",232,0.302274810452748,18,4,31,27,2,282,3,132
"646",232,0.221118483796429,40,31,62,31,2,282,3,132
"647",232,0.121731674368683,64,62,111,49,2,282,3,132
"648",233,0.249307511442105,18,4,31,27,2,282,3,132
"649",233,0.214351001442913,41,31,111,80,2,282,3,132
"650",234,0.222602067103731,20,5,31,26,2,282,3,132
"651",234,0.208149504979802,39,31,111,80,2,282,3,132
"652",235,0.212516788325244,22,5,31,26,2,282,3,132
"653",235,0.20771224860244,39,31,111,80,2,282,3,132
"654",236,0.217193007038096,20,5,31,26,2,282,3,132
"655",236,0.214196562700657,39,31,111,80,2,282,3,132
"656",237,0.22397657369388,21,5,31,26,2,282,3,132
"657",237,0.218874496705737,39,31,57,26,2,282,3,132
"658",237,0.141527474073643,58,57,111,54,2,282,3,132
"659",238,0.237674496384459,21,5,33,28,2,282,3,132
"660",238,0.22402834225433,36,33,55,22,2,282,3,132
"661",238,0.149596382735677,58,55,111,56,2,282,3,132
"662",239,0.254961681706346,20,5,56,51,2,282,3,132
"663",239,0.153842912413077,59,56,111,55,2,282,3,132
"664",240,0.260671629671694,21,5,56,51,2,282,3,132
"665",240,0.157829218129509,59,56,111,55,2,282,3,132
"666",241,0.259847840013648,21,6,24,18,2,282,3,132
"667",241,0.25853547129717,27,24,53,29,2,282,3,132
"668",241,0.178780019685348,60,53,133,80,2,282,3,132
"669",242,0.267248759214091,22,6,28,22,2,282,3,132
"670",242,0.266469343381088,32,28,52,24,2,282,3,132
"671",242,0.185523473237772,59,52,134,82,2,282,3,132
"672",243,0.285700658843422,24,7,52,45,2,282,3,132
"673",243,0.192401906317332,59,52,110,58,2,282,3,132
"674",244,0.297932441910078,28,6,52,46,2,282,3,132
"675",244,0.1886068221332,59,52,111,59,2,282,3,132
"676",245,0.340142951290416,28,5,52,47,2,282,3,132
"677",245,0.177186724998187,59,52,137,85,2,282,3,132
"678",246,0.422063367281021,29,6,138,132,2,282,3,132
"679",247,0.635561231731736,29,6,110,104,2,282,3,132
"680",248,0.944966260187972,29,5,111,106,2,282,3,132
"681",249,1.00464813520194,29,5,100,95,2,282,3,132
"682",250,0.993786941533283,29,6,102,96,2,282,3,132
"683",251,0.812375752967898,29,6,102,96,2,282,3,132
"684",252,0.583815822171353,30,7,102,95,2,282,3,132
"685",253,0.473786337606655,30,7,121,114,2,282,3,132
"686",254,0.425650112106351,31,8,121,113,2,282,3,132
"687",255,0.406489271040545,32,8,121,113,2,282,3,132
"688",256,0.40711941943073,31,8,61,53,2,282,3,132
"689",256,0.151427411088445,63,61,121,60,2,282,3,132
"690",257,0.421023534638973,31,8,62,54,2,282,3,132
"691",257,0.158175123732269,66,62,106,44,2,282,3,132
"692",258,0.429950183558666,32,8,62,54,2,282,1,136
"693",258,0.156534767374265,66,62,106,44,2,282,1,136
"694",259,0.429195644881105,33,9,62,53,2,282,1,136
"695",259,0.155662962888889,65,62,106,44,2,282,1,136
"696",260,0.427271225309056,33,9,62,53,2,282,1,136
"697",260,0.1528177395419,65,62,106,44,2,282,1,136
"698",261,0.451380310892737,33,9,61,52,2,282,1,136
"699",261,0.150002828096706,64,61,106,45,2,282,1,136
"700",262,0.511953162079125,33,9,106,97,2,282,1,136
"701",263,0.644746783143866,33,9,61,52,2,282,1,136
"702",263,0.147185137801817,62,61,76,15,2,282,1,136
"703",263,0.114233663282037,78,76,106,30,2,282,1,136
"704",264,0.915333591170905,33,9,61,52,2,282,1,136
"705",264,0.146311259955823,62,61,76,15,2,282,1,136
"706",264,0.115276818479624,78,76,106,30,2,282,1,136
"707",265,1.0275901525612,33,9,144,135,2,282,1,136
"708",266,1.01787046601832,34,9,144,135,2,282,1,136
"709",267,1.01706441895117,35,8,144,136,2,282,1,136
"710",268,1.01875203198186,34,8,144,136,2,282,1,136
"711",269,1.02539313453417,33,9,144,135,2,282,1,136
"712",270,1.00719824563788,33,10,144,134,2,282,1,136
"713",271,0.860762405711016,32,11,144,133,2,282,1,136
"714",272,0.628301883252189,32,11,144,133,2,282,1,136
"715",273,0.501961008315678,32,10,111,101,2,282,1,136
"716",274,0.450075014292755,32,10,111,101,2,282,1,136
"717",275,0.417485976001589,31,10,63,53,2,282,1,136
"718",275,0.15230487036636,65,63,111,48,2,282,1,136
"719",276,0.410592875330114,31,10,63,53,2,282,1,136
"720",276,0.155399615118522,65,63,111,48,2,282,1,136
"721",277,0.394534171504754,30,10,63,53,2,282,1,136
"722",277,0.15540083342873,65,63,111,48,2,282,1,136
"723",278,0.374695891889522,29,9,63,54,2,282,2,97
"724",278,0.155205152714826,65,63,111,48,2,282,2,97
"725",279,0.365593118045207,29,9,62,53,2,282,2,97
"726",279,0.155993471904417,64,62,111,49,2,282,2,97
"727",280,0.369524147167449,28,9,63,54,2,282,2,97
"728",280,0.155425276079961,64,63,111,48,2,282,2,97
"729",281,0.392143212656856,26,8,78,70,2,282,2,97
"730",282,0.454680382890051,25,7,97,90,2,282,2,97
"731",283,0.577841716506798,24,7,77,70,2,282,2,97
"732",284,0.733092050848399,23,6,49,43,2,282,2,97
"733",284,0.183500814597689,52,49,97,48,2,282,2,97
"734",285,0.803704847238455,22,6,48,42,2,282,2,97
"735",285,0.178397629105009,53,48,96,48,2,282,2,97
"736",286,0.739432410237834,21,5,49,44,2,282,2,97
"737",286,0.169932815439444,54,49,95,46,2,282,2,97
"738",287,0.581284014954643,21,6,49,43,2,282,2,97
"739",287,0.159711559251056,54,49,95,46,2,282,2,97
"740",288,0.439455340914835,21,6,50,44,2,282,2,97
"741",288,0.15407508069495,56,50,95,45,2,282,2,97
"742",289,0.357906173128309,20,6,53,47,2,282,2,97
"743",289,0.15504064876692,57,53,98,45,2,282,2,97
"744",290,0.320170744919523,20,6,53,47,2,282,2,97
"745",290,0.162612771766697,59,53,98,45,2,282,2,97
"746",291,0.297190350512135,20,5,53,48,2,282,2,97
"747",291,0.181187957684912,59,53,98,45,2,282,2,97
"748",292,0.288000357733861,20,5,33,28,2,282,2,97
"749",292,0.231097687147433,35,33,53,20,2,282,2,97
"750",292,0.19241890540796,59,53,98,45,2,282,2,97
"751",293,0.276727317277601,19,5,31,26,2,282,2,97
"752",293,0.227639319295631,37,31,53,22,2,282,2,97
"753",293,0.19205222098342,59,53,98,45,2,282,2,97
"754",294,0.268783795449011,19,4,30,26,2,282,2,97
"755",294,0.222400048870933,38,30,53,23,2,282,2,97
"756",294,0.180452944956142,59,53,98,45,2,282,2,97
"757",295,0.260466833981522,19,4,32,28,2,282,2,97
"758",295,0.215067885791116,38,32,53,21,2,282,2,97
"759",295,0.163427766387206,59,53,98,45,2,282,2,97
"760",296,0.248033430710223,19,4,32,28,2,282,2,97
"761",296,0.209332043031672,37,32,53,21,2,282,2,97
"762",296,0.155049929747897,57,53,98,45,2,282,2,97
"763",297,0.244725915092854,18,1,33,32,2,282,2,97
"764",297,0.20354210863695,39,33,53,20,2,282,2,97
"765",297,0.149206215387751,57,53,105,52,2,282,2,97
"766",298,0.249743509684606,17,1,33,32,2,282,2,97
"767",298,0.202799887381066,39,33,53,20,2,282,2,97
"768",298,0.147489368464311,56,53,105,52,2,282,2,97
"769",299,0.280305629662734,16,1,32,31,2,282,2,97
"770",299,0.200612446853376,39,32,105,73,2,282,2,97
"771",300,0.316278857415678,16,1,32,31,2,282,2,97
"772",300,0.201872571940387,38,32,105,73,2,282,2,97
"773",301,0.31375355942086,16,1,33,32,2,282,2,97
"774",301,0.202754264860288,37,33,105,72,2,282,2,97
"775",302,0.271354610024758,17,1,33,32,2,282,2,97
"776",302,0.19699173679174,38,33,105,72,2,282,2,97
"777",303,0.228427104393241,17,1,32,31,2,282,2,97
"778",303,0.187068296295226,37,32,105,73,2,282,2,97
"779",304,0.211756561004765,18,1,30,29,2,282,2,97
"780",304,0.178260998965861,38,30,105,75,2,282,2,97
"781",305,0.186065784916212,19,1,31,30,2,282,2,97
"782",305,0.171450703349961,39,31,128,97,2,282,2,97
"783",306,0.178501272250777,20,1,31,30,2,282,2,97
"784",306,0.163538351611229,39,31,128,97,2,282,2,97
"785",307,0.168255496620434,19,1,31,30,2,282,2,97
"786",307,0.156875856516397,43,31,128,97,2,282,2,97
"787",308,0.160259600924135,19,1,32,31,2,282,2,97
"788",308,0.15734642820995,45,32,128,96,2,282,2,97
"789",309,0.156553625126338,19,1,32,31,2,282,2,97
"790",309,0.165588409556389,45,32,128,96,2,282,2,97
"791",310,0.152568446598852,20,1,32,31,2,282,2,97
"792",310,0.170220601019317,44,32,128,96,2,282,2,97
"793",311,0.147178223766101,19,1,24,23,2,282,2,97
"794",311,0.143424676875024,27,24,32,8,2,282,2,97
"795",311,0.172458298786135,44,32,128,96,2,282,2,97
"796",312,0.143077357572594,20,1,25,24,2,282,2,97
"797",312,0.138791216200501,27,25,32,7,2,282,2,97
"798",312,0.17104035702802,43,32,128,96,2,282,2,97
"799",313,0.137593391899487,25,1,31,30,2,282,2,97
"800",313,0.156591420510905,42,31,60,29,2,282,2,97
"801",313,0.106622975133704,62,60,128,68,2,282,2,97
"802",314,0.133452974687635,25,1,30,29,2,282,2,97
"803",314,0.147079303017415,43,30,59,29,2,282,2,97
"804",314,0.106655970170763,61,59,128,69,2,282,2,97
"805",315,0.12817392492862,20,1,26,25,2,282,2,97
"806",315,0.13232268247305,35,26,39,13,2,282,2,97
"807",315,0.133021521809508,43,39,60,21,2,282,2,97
"808",315,0.105857232360028,62,60,128,68,2,282,2,97
"809",316,0.125870565811014,22,1,28,27,2,282,2,97
"810",316,0.128801099513209,34,28,42,14,2,282,2,97
"811",316,0.121772033362356,46,42,59,17,2,282,2,97
"812",316,0.105298906071208,62,59,128,69,2,282,2,97
"813",317,0.125732661148993,27,3,42,39,2,282,2,97
"814",317,0.1178258370706,46,42,58,16,2,282,2,97
"815",317,0.104138344136313,61,58,128,70,2,282,2,97
"816",318,0.125860835421726,26,1,46,45,2,282,2,97
"817",318,0.113664273911439,50,46,59,13,2,282,2,97
"818",318,0.102681900449429,61,59,128,69,2,282,2,97
"819",319,0.118081972921234,22,1,27,26,2,282,2,97
"820",319,0.117775187959313,30,27,45,18,2,282,2,97
"821",319,0.112342485474345,52,45,60,15,2,282,2,97
"822",319,0.101897311269852,62,60,128,68,2,282,2,97
"823",320,0.114177824260594,21,1,25,24,2,282,2,97
"824",320,0.116236083974777,31,25,44,19,2,282,2,97
"825",320,0.112281927030744,52,44,60,16,2,282,2,97
"826",320,0.101776743669686,61,60,128,68,2,282,2,97
"827",321,0.112019393019399,23,1,33,32,2,282,2,97
"828",321,0.105872860741385,42,33,43,10,2,282,2,97
"829",321,0.111224889673946,51,43,59,16,2,282,2,97
"830",321,0.102252793402524,63,59,108,49,2,282,2,97
"831",322,0.11040866173724,22,1,34,33,2,282,2,97
"832",322,0.101912622905361,38,34,41,7,2,282,2,97
"833",322,0.109196671454503,51,41,60,19,2,282,2,97
"834",322,0.100511242255252,63,60,108,48,2,282,2,97
"835",323,0.110341551306058,21,3,33,30,2,282,2,97
"836",323,0.101971248121005,39,33,45,12,2,282,2,97
"837",323,0.105876013569771,53,45,60,15,2,282,2,97
"838",324,0.109407229300168,20,1,34,33,2,282,2,97
"839",324,0.102890820658765,53,45,60,15,2,282,2,97
"840",325,0.106189366220781,19,2,30,28,2,282,2,97
"841",325,0.101714496104477,54,43,60,17,2,282,2,97
"842",326,0.104404970000953,19,1,31,30,2,282,2,97
"843",326,0.101267648699045,53,43,61,18,2,282,2,97
"844",327,0.101022942762558,18,1,29,28,2,282,2,97
"845",327,0.101804756281175,53,42,61,19,2,282,2,97
"846",328,0.101300156528549,52,41,72,31,2,282,2,97
"847",204,0.101179187253101,32,25,47,22,2,282,3,132
"848",205,0.104287352814082,21,1,26,25,2,282,3,132
"849",205,0.10374252492046,31,26,46,20,2,282,3,132
"850",206,0.105400060894123,20,1,25,24,2,282,3,132
"851",206,0.103748127124172,31,25,43,18,2,282,3,132
"852",206,0.100016289582913,54,43,114,71,2,282,3,132
"853",207,0.104835546129183,20,4,26,22,2,282,3,132
"854",207,0.102893088603273,30,26,39,13,2,282,3,132
"855",208,0.102525288446954,22,4,27,23,2,282,3,132
"856",208,0.102082877125446,30,27,39,12,2,282,3,132
